id,subzone,planning_area,region,latitude,longitude,original_type,rank,venue_name,venue_address,venue_id,avg_weekday_footfall,avg_weekend_footfall,created_at,updated_at,venue_type
4868,KATONG,MARINE PARADE,CENTRAL REGION,1.306665,103.8958271,catering.restaurant,null,Black N White House,"Black N White House, Tanjong Katong Road, Singapore 437084, Singapore",null,null,null,2025-04-12 16:27:07.073622,2025-04-12 16:27:07.073622,RESTAURANT
4869,GEYLANG EAST,GEYLANG,CENTRAL REGION,1.3109659,103.9023853,catering.restaurant,null,Song Lee Fish ball noodle,"Song Lee Fish ball noodle, Tembeling Road, Singapore 427517, Singapore",null,null,null,2025-04-12 16:27:07.105557,2025-04-12 16:27:07.105557,RESTAURANT
4870,MOUNTBATTEN,MARINE PARADE,CENTRAL REGION,1.3047633,103.8961394,catering.restaurant,null,Wicked Grill,"Wicked Grill, Tanjong Katong Road, Singapore 437104, Singapore",null,null,null,2025-04-12 16:27:07.146005,2025-04-12 16:27:07.146005,RESTAURANT
4871,TAI SENG,HOUGANG,NORTH-EAST REGION,1.3362738,103.8888695,catering.restaurant,null,18 grill,"18 grill, 18 Tai Seng Street, Singapore 539775, Singapore",null,null,null,2025-04-12 16:27:07.186292,2025-04-12 16:27:07.186292,RESTAURANT
4874,CHANGI POINT,CHANGI,EAST REGION,1.3891455,103.9883159,catering.restaurant,null,Wong Hing Kitchenette (Beef Hor Fun),"Wong Hing Kitchenette (Beef Hor Fun), 3;2 Changi Village Road, Singapore 500004, Singapore",null,null,null,2025-04-12 16:27:07.306171,2025-04-12 16:27:07.306171,RESTAURANT
4875,ALJUNIED,GEYLANG,CENTRAL REGION,1.3122158,103.8766338,catering.restaurant,null,Geylang Lorong 9 Beef Hor Fun,"Geylang Lorong 9 Beef Hor Fun, Lorong 9 Geylang, Singapore 389274, Singapore",null,null,null,2025-04-12 16:27:07.350486,2025-04-12 16:27:07.350486,RESTAURANT
4876,CHANGI POINT,CHANGI,EAST REGION,1.3899104,103.988655,catering.restaurant,null,Little Island Brewing Co,"Little Island Brewing Co, 6 Lor Bekukong, Singapore 500002, Singapore",null,null,null,2025-04-12 16:27:07.389284,2025-04-12 16:27:07.389284,RESTAURANT
4877,ALJUNIED,GEYLANG,CENTRAL REGION,1.313907,103.8855201,catering.restaurant,null,Swee Guan Hokkien Mee,"Swee Guan Hokkien Mee, Geylang Road, Singapore 389504, Singapore",null,null,null,2025-04-12 16:27:07.422196,2025-04-12 16:27:07.422196,RESTAURANT
4878,GEYLANG EAST,GEYLANG,CENTRAL REGION,1.3188728,103.8936829,catering.restaurant,null,Aston Specialties,"Aston Specialties, 10 Eunos Road 8, Singapore 408600, Singapore",null,null,null,2025-04-12 16:27:07.465633,2025-04-12 16:27:07.465633,RESTAURANT
4879,GEYLANG EAST,GEYLANG,CENTRAL REGION,1.3186388,103.8938222,catering.restaurant,null,Swensen's,"Swensen's, 10 Eunos Road 8, Singapore 408600, Singapore",null,null,null,2025-04-12 16:27:07.505976,2025-04-12 16:27:07.505976,RESTAURANT
4880,XILIN,TAMPINES,EAST REGION,1.335201,103.9638762,catering.restaurant,null,TUROTURO,"TUROTURO, 6 Changi Business Park Avenue 1, Singapore 486018, Singapore",null,null,null,2025-04-12 16:27:07.577,2025-04-12 16:27:07.577,RESTAURANT
4881,ALJUNIED,GEYLANG,CENTRAL REGION,1.3142194,103.8784288,catering.restaurant,null,Wen Dou Sek,"Wen Dou Sek, 126 Sims Avenue, Singapore 387449, Singapore",null,null,null,2025-04-12 16:27:07.623871,2025-04-12 16:27:07.623871,RESTAURANT
4882,KAMPONG BUGIS,KALLANG,CENTRAL REGION,1.3111754,103.8725526,catering.restaurant,null,Jalan Sultan Prawn Mee,"Jalan Sultan Prawn Mee, 2 Jalan Ayer, Singapore 389119, Singapore",null,null,null,2025-04-12 16:27:07.657862,2025-04-12 16:27:07.657862,RESTAURANT
4883,KEMBANGAN,BEDOK,EAST REGION,1.3265146,103.9107259,catering.restaurant,null,Uncle David's,"Uncle David's, 64 Jalan Daud, Singapore 419593, Singapore",null,null,null,2025-04-12 16:27:07.69888,2025-04-12 16:27:07.69888,RESTAURANT
4884,KATONG,MARINE PARADE,CENTRAL REGION,1.3073273,103.9073047,catering.restaurant,null,Bacino,"Bacino, 214 East Coast Road, Singapore 428907, Singapore",null,null,null,2025-04-12 16:27:07.730528,2025-04-12 16:27:07.730528,RESTAURANT
4886,KATONG,MARINE PARADE,CENTRAL REGION,1.3048282,103.9030202,catering.restaurant,null,Jane Theil,"Jane Theil, 41 East Coast Road, Singapore 428755, Singapore",null,null,null,2025-04-12 16:27:07.80571,2025-04-12 16:27:07.80571,RESTAURANT
4887,KATONG,MARINE PARADE,CENTRAL REGION,1.3070317,103.9063042,catering.restaurant,null,Sin Hoi Sai Eating House,"Sin Hoi Sai Eating House, East Coast Road, Singapore 428886, Singapore",null,null,null,2025-04-12 16:27:07.874775,2025-04-12 16:27:07.874775,RESTAURANT
4888,KATONG,MARINE PARADE,CENTRAL REGION,1.3072053,103.9066375,catering.restaurant,null,Boon Tong Kee,"Boon Tong Kee, 199 East Coast Road, Singapore 428903, Singapore",null,null,null,2025-04-12 16:27:07.921339,2025-04-12 16:27:07.921339,RESTAURANT
4889,KATONG,MARINE PARADE,CENTRAL REGION,1.3072432,103.9066777,catering.restaurant,null,Sal Thai Restaurant,"Sal Thai Restaurant, 201 East Coast Road, Singapore 428903, Singapore",null,null,null,2025-04-12 16:27:07.978866,2025-04-12 16:27:07.978866,RESTAURANT
4890,KATONG,MARINE PARADE,CENTRAL REGION,1.3076357,103.9072169,catering.restaurant,null,Ampang Niang Tou Fu,"Ampang Niang Tou Fu, 225 East Coast Road, Singapore 428907, Singapore",null,null,null,2025-04-12 16:27:08.024975,2025-04-12 16:27:08.024975,RESTAURANT
4891,ALJUNIED,GEYLANG,CENTRAL REGION,1.3140835,103.8780875,catering.restaurant,null,Da Bao Lorong 15,"Da Bao Lorong 15, 116 Sims Avenue, Singapore 387440, Singapore",null,null,null,2025-04-12 16:27:08.069206,2025-04-12 16:27:08.069206,RESTAURANT
4892,TANJONG RHU,KALLANG,CENTRAL REGION,1.3033735,103.8726798,catering.restaurant,null,Suki-Ya,"Suki-Ya, Stadium Place, Singapore 397628, Singapore",null,null,null,2025-04-12 16:27:08.114692,2025-04-12 16:27:08.114692,RESTAURANT
4893,TANJONG RHU,KALLANG,CENTRAL REGION,1.3029075,103.8728219,catering.restaurant,null,Poulet,"Poulet, OCBC Square, Singapore 397628, Singapore",null,null,null,2025-04-12 16:27:08.169441,2025-04-12 16:27:08.169441,RESTAURANT
4896,TANJONG RHU,KALLANG,CENTRAL REGION,1.3028284,103.8728825,catering.restaurant,null,Sanook Kitchen,"Sanook Kitchen, OCBC Square, Singapore 397628, Singapore",null,null,null,2025-04-12 16:27:08.304762,2025-04-12 16:27:08.304762,RESTAURANT
4897,TANJONG RHU,KALLANG,CENTRAL REGION,1.3033112,103.8725806,catering.restaurant,null,Old Town White Coffee,"Old Town White Coffee, Stadium Place, Singapore 397628, Singapore",null,null,null,2025-04-12 16:27:08.34142,2025-04-12 16:27:08.34142,RESTAURANT
4898,TANJONG RHU,KALLANG,CENTRAL REGION,1.3024455,103.8736278,catering.restaurant,null,Yu Kee Specialities,"Yu Kee Specialities, OCBC Square, Singapore 397628, Singapore",null,null,null,2025-04-12 16:27:08.392012,2025-04-12 16:27:08.392012,RESTAURANT
4899,TANJONG RHU,KALLANG,CENTRAL REGION,1.3031817,103.873346,catering.restaurant,null,Aji-ichi,"Aji-ichi, OCBC Square, Singapore 397628, Singapore",null,null,null,2025-04-12 16:27:08.427853,2025-04-12 16:27:08.427853,RESTAURANT
4900,TANJONG RHU,KALLANG,CENTRAL REGION,1.3021839,103.876803,catering.restaurant,null,EAT.,"EAT., Stadium Walk, Singapore 397693, Singapore",null,null,null,2025-04-12 16:27:08.459739,2025-04-12 16:27:08.459739,RESTAURANT
4901,TANJONG RHU,KALLANG,CENTRAL REGION,1.3022157,103.8770525,catering.restaurant,null,Tiong Bahru Yong Tao Hu,"Tiong Bahru Yong Tao Hu, Stadium Walk, Singapore 397693, Singapore",null,null,null,2025-04-12 16:27:08.493565,2025-04-12 16:27:08.493565,RESTAURANT
4902,TANJONG RHU,KALLANG,CENTRAL REGION,1.3020494,103.8761585,catering.restaurant,null,COCA Restaurant,"COCA Restaurant, Stadium Walk, Singapore 397693, Singapore",null,null,null,2025-04-12 16:27:08.527184,2025-04-12 16:27:08.527184,RESTAURANT
4903,TANJONG RHU,KALLANG,CENTRAL REGION,1.3023368,103.8763362,catering.restaurant,null,Nihon Mura Express,"Nihon Mura Express, Stadium Walk, Singapore 397693, Singapore",null,null,null,2025-04-12 16:27:08.561894,2025-04-12 16:27:08.561894,RESTAURANT
4904,TANJONG RHU,KALLANG,CENTRAL REGION,1.3019748,103.8763585,catering.restaurant,null,Joyden Treasures,"Joyden Treasures, Stadium Walk, Singapore 397693, Singapore",null,null,null,2025-04-12 16:27:08.598106,2025-04-12 16:27:08.598106,RESTAURANT
6217,FRANKEL,BEDOK,EAST REGION,1.3133841,103.9277158,catering.cafe,null,Perle Noire,"Perle Noire, Upper East Coast Road, Singapore 455213, Singapore",null,null,null,2025-04-12 16:28:26.095747,2025-04-12 16:28:26.095747,CAFE
4905,TANJONG RHU,KALLANG,CENTRAL REGION,1.3021287,103.876637,catering.restaurant,null,Pastamania!,"Pastamania!, Stadium Walk, Singapore 397693, Singapore",null,null,null,2025-04-12 16:27:08.636705,2025-04-12 16:27:08.636705,RESTAURANT
4906,TANJONG RHU,KALLANG,CENTRAL REGION,1.3021633,103.8769552,catering.restaurant,null,New Teck Kée,"New Teck Kée, Stadium Walk, Singapore 397693, Singapore",null,null,null,2025-04-12 16:27:08.685257,2025-04-12 16:27:08.685257,RESTAURANT
4907,TANJONG RHU,KALLANG,CENTRAL REGION,1.3021051,103.8768296,catering.restaurant,null,Miryoku,"Miryoku, Stadium Walk, Singapore 397693, Singapore",null,null,null,2025-04-12 16:27:08.728878,2025-04-12 16:27:08.728878,RESTAURANT
4908,TANJONG RHU,KALLANG,CENTRAL REGION,1.3023449,103.8770296,catering.restaurant,null,Marutama Ra-men,"Marutama Ra-men, Stadium Walk, Singapore 397693, Singapore",null,null,null,2025-04-12 16:27:08.763287,2025-04-12 16:27:08.763287,RESTAURANT
4909,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.3507859,103.8718945,catering.restaurant,null,Swensen's,"Swensen's, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:08.796881,2025-04-12 16:27:08.796881,RESTAURANT
4910,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.3506399,103.8727255,catering.restaurant,null,Pastamania,"Pastamania, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:08.832314,2025-04-12 16:27:08.832314,RESTAURANT
4911,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.3503743,103.8728068,catering.restaurant,null,Sushi Tei,"Sushi Tei, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:08.865459,2025-04-12 16:27:08.865459,RESTAURANT
4912,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.3507808,103.8723911,catering.restaurant,null,Bali Thai,"Bali Thai, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:08.900667,2025-04-12 16:27:08.900667,RESTAURANT
4913,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.350885,103.8723555,catering.restaurant,null,Jack's Place,"Jack's Place, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:08.94334,2025-04-12 16:27:08.94334,RESTAURANT
4914,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.3505969,103.8724086,catering.restaurant,null,greendot,"greendot, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:08.987304,2025-04-12 16:27:08.987304,RESTAURANT
4916,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.3509124,103.8718642,catering.restaurant,null,Ichiban Boshi Kaisen,"Ichiban Boshi Kaisen, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:09.063388,2025-04-12 16:27:09.063388,RESTAURANT
4919,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.3511193,103.8724294,catering.restaurant,null,PratuNam,"PratuNam, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:09.192692,2025-04-12 16:27:09.192692,RESTAURANT
4920,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.3499328,103.8732658,catering.restaurant,null,Sushi Express,"Sushi Express, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:09.24502,2025-04-12 16:27:09.24502,RESTAURANT
4921,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.351086,103.8721959,catering.restaurant,null,Monster Curry,"Monster Curry, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:09.285932,2025-04-12 16:27:09.285932,RESTAURANT
4922,SERANGOON CENTRAL,SERANGOON,NORTH-EAST REGION,1.3511729,103.8723703,catering.restaurant,null,Din Tai Fung,"Din Tai Fung, 23 Serangoon Central, Singapore 556083, Singapore",null,null,null,2025-04-12 16:27:09.344242,2025-04-12 16:27:09.344242,RESTAURANT
4923,JELEBU,BUKIT PANJANG,WEST REGION,1.3782897,103.7634624,catering.fast_food,null,Long John Silver's,"Long John Silver's, 17 Petir Road, Singapore 672163, Singapore",null,null,null,2025-04-12 16:27:12.651445,2025-04-12 16:27:12.651445,RESTAURANT
4924,HOLLAND ROAD,BUKIT TIMAH,CENTRAL REGION,1.336948,103.7789699,catering.fast_food,null,Carl's Jr.,"Carl's Jr., 9 King Albert Park, Singapore 589474, Singapore",null,null,null,2025-04-12 16:27:12.687636,2025-04-12 16:27:12.687636,RESTAURANT
4925,SEMBAWANG EAST,SEMBAWANG,NORTH REGION,1.442937,103.8306018,catering.fast_food,null,McDonald's,"McDonald's, 133 Canberra View, Singapore 750133, Singapore",null,null,null,2025-04-12 16:27:12.73205,2025-04-12 16:27:12.73205,RESTAURANT
4926,TECK WHYE,CHOA CHU KANG,WEST REGION,1.379927,103.760284,catering.fast_food,null,Encik Tan,"Encik Tan, 1 Woodlands Road, Singapore 677728, Singapore",null,null,null,2025-04-12 16:27:12.772344,2025-04-12 16:27:12.772344,RESTAURANT
4927,NATURE RESERVE,BUKIT PANJANG,WEST REGION,1.35920865,103.767660183265,catering.fast_food,null,Subway,"Subway, 430 Upper Bukit Timah Road, Singapore 678072, Singapore",null,null,null,2025-04-12 16:27:12.818025,2025-04-12 16:27:12.818025,RESTAURANT
4928,MANDAI ESTATE,MANDAI,NORTH REGION,1.4270063,103.8261636,catering.fast_food,null,Domino's,"Domino's, 369 Sembawang Road, Singapore 758382, Singapore",null,null,null,2025-04-12 16:27:12.847194,2025-04-12 16:27:12.847194,RESTAURANT
4929,CORONATION ROAD,BUKIT TIMAH,CENTRAL REGION,1.3231261,103.8112481,catering.fast_food,null,Domino's,"Domino's, 557 Bukit Timah Road, Singapore 269694, Singapore",null,null,null,2025-04-12 16:27:12.884966,2025-04-12 16:27:12.884966,RESTAURANT
4931,NORTHLAND,YISHUN,NORTH REGION,1.4304371,103.8385738,catering.fast_food,null,Domino's,"Domino's, 1 Yishun Avenue 9, Singapore 768893, Singapore",null,null,null,2025-04-12 16:27:12.957079,2025-04-12 16:27:12.957079,RESTAURANT
4932,SEMBAWANG EAST,SEMBAWANG,NORTH REGION,1.4430035,103.8305603,catering.fast_food,null,A&W,"A&W, 133 Canberra View, Singapore 750133, Singapore",null,null,null,2025-04-12 16:27:12.990972,2025-04-12 16:27:12.990972,RESTAURANT
4933,NATURE RESERVE,BUKIT PANJANG,WEST REGION,1.3594807,103.767635929577,catering.fast_food,null,Guzman y Gomez,"Guzman y Gomez, 440 Upper Bukit Timah Road, Singapore 678072, Singapore",null,null,null,2025-04-12 16:27:13.035173,2025-04-12 16:27:13.035173,RESTAURANT
4934,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NORTH REGION,1.4079585,103.781076227593,catering.fast_food,null,老曾记,"Old Chang Kee, Mandai Lake Road, Singapore 729826, Singapore",null,null,null,2025-04-12 16:27:13.080716,2025-04-12 16:27:13.080716,RESTAURANT
4935,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NORTH REGION,1.40791475,103.780594320269,catering.fast_food,null,A&W,"A&W, Mandai Lake Road, Singapore 729826, Singapore",null,null,null,2025-04-12 16:27:13.117583,2025-04-12 16:27:13.117583,RESTAURANT
4936,MANDAI ESTATE,MANDAI,NORTH REGION,1.4267954,103.8261019,catering.fast_food,null,Canadian Pizza,"Canadian Pizza, 369 Sembawang Road, Singapore 758382, Singapore",null,null,null,2025-04-12 16:27:13.152773,2025-04-12 16:27:13.152773,RESTAURANT
4937,SWISS CLUB,BUKIT TIMAH,CENTRAL REGION,1.336574,103.7833364,catering.fast_food,null,Burger King,"Burger King, 896 Dunearn Road, Singapore 589472, Singapore",null,null,null,2025-04-12 16:27:13.184723,2025-04-12 16:27:13.184723,RESTAURANT
4938,WOODLANDS EAST,WOODLANDS,NORTH REGION,1.4392183,103.8025343,catering.fast_food,null,Subway,"Subway, 31 Woodlands Avenue 6, Singapore 738991, Singapore",null,null,null,2025-04-12 16:27:13.219104,2025-04-12 16:27:13.219104,RESTAURANT
4939,CORONATION ROAD,BUKIT TIMAH,CENTRAL REGION,1.3235694,103.8103166,catering.fast_food,null,KFC,"KFC, 587 Bukit Timah Road, Singapore 269707, Singapore",null,null,null,2025-04-12 16:27:13.25577,2025-04-12 16:27:13.25577,RESTAURANT
4941,JELEBU,BUKIT PANJANG,WEST REGION,1.3770081,103.7645052,catering.fast_food,null,Bukit Panjang Ke Kou Mian,"Bukit Panjang Ke Kou Mian, 163A Gangsa Road, Singapore 671163, Singapore",null,null,null,2025-04-12 16:27:13.330572,2025-04-12 16:27:13.330572,RESTAURANT
4942,BANGKIT,BUKIT PANJANG,WEST REGION,1.3786805,103.773418,catering.fast_food,null,Zheng Wei Braised Duck Noodle & Rice,"Zheng Wei Braised Duck Noodle & Rice, 257 Bangkit Road, Singapore 671259, Singapore",null,null,null,2025-04-12 16:27:13.363189,2025-04-12 16:27:13.363189,RESTAURANT
4943,FAJAR,BUKIT PANJANG,WEST REGION,1.3887931,103.7709813,catering.fast_food,null,Hong Long Boneless Chicken Rice,"Hong Long Boneless Chicken Rice, 485 Segar Road, Singapore 670485, Singapore",null,null,null,2025-04-12 16:27:13.396241,2025-04-12 16:27:13.396241,RESTAURANT
4944,SENJA,BUKIT PANJANG,WEST REGION,1.387317,103.7610423,catering.fast_food,null,Heng Gi Goose And Duck Rice,"Heng Gi Goose And Duck Rice, 2 Senja Close, Singapore 677632, Singapore",null,null,null,2025-04-12 16:27:13.431233,2025-04-12 16:27:13.431233,RESTAURANT
1476,CHANGI AIRPORT,CHANGI,EAST REGION,1.36189615,103.990756873894,commercial.clothing,null,Hugo Boss,"Hugo Boss, T1 Basement Drive, Singapore 819642, Singapore",null,null,null,2025-04-12 16:20:49.629046,2025-04-12 16:20:49.629046,APPAREL
6263,SIMEI,TAMPINES,EAST REGION,1.3424219,103.9531489,catering.cafe,null,Starbucks,"Starbucks, Simei Street 6, Singapore 528833, Singapore",null,null,null,2025-04-12 16:28:27.783968,2025-04-12 16:28:27.783968,CAFE
4945,NATURE RESERVE,BUKIT PANJANG,WEST REGION,1.35994005,103.767598670588,catering.fast_food,null,Popeyes,"Popeyes, 458 Upper Bukit Timah Road, Singapore 678211, Singapore",null,null,null,2025-04-12 16:27:13.465246,2025-04-12 16:27:13.465246,RESTAURANT
4946,NATURE RESERVE,BUKIT PANJANG,WEST REGION,1.35998995,103.767592139461,catering.fast_food,null,Fish & Co.,"Fish & Co., 460 Upper Bukit Timah Road, Singapore 678211, Singapore",null,null,null,2025-04-12 16:27:13.500773,2025-04-12 16:27:13.500773,RESTAURANT
4947,YISHUN SOUTH,YISHUN,NORTH REGION,1.4233161,103.840993677685,catering.fast_food,null,McDonald's,"McDonald's, Yishun Avenue 4, Singapore 763677, Singapore",null,null,null,2025-04-12 16:27:13.540321,2025-04-12 16:27:13.540321,RESTAURANT
4948,SEMBAWANG SPRINGS,SEMBAWANG,NORTH REGION,1.4419163,103.8251964,catering.fast_food,null,Ajisen Ramen,"Ajisen Ramen, 604 Sembawang Road, Singapore 758459, Singapore",null,null,null,2025-04-12 16:27:13.578621,2025-04-12 16:27:13.578621,RESTAURANT
4949,SEMBAWANG CENTRAL,SEMBAWANG,NORTH REGION,1.4483884,103.8198881,catering.fast_food,null,McDonald's,"McDonald's, 30 Sembawang Drive, Singapore 757713, Singapore",null,null,null,2025-04-12 16:27:13.625202,2025-04-12 16:27:13.625202,RESTAURANT
4950,SEMBAWANG CENTRAL,SEMBAWANG,NORTH REGION,1.4478449,103.8192274,catering.fast_food,null,KFC,"KFC, Sembawang Drive, Singapore 751341, Singapore",null,null,null,2025-04-12 16:27:13.655401,2025-04-12 16:27:13.655401,RESTAURANT
4951,MIDVIEW,WOODLANDS,NORTH REGION,1.4428265,103.791111820331,catering.fast_food,null,KFC,"KFC, Woodlands Street 82, Singapore 730883, Singapore",null,null,null,2025-04-12 16:27:13.69657,2025-04-12 16:27:13.69657,RESTAURANT
4953,ANAK BUKIT,BUKIT TIMAH,CENTRAL REGION,1.3351252,103.776159,catering.fast_food,null,Poolside,"Poolside, 535 Clementi Road, Singapore 599489, Singapore",null,null,null,2025-04-12 16:27:13.762316,2025-04-12 16:27:13.762316,RESTAURANT
4954,WOODLANDS REGIONAL CENTRE,WOODLANDS,NORTH REGION,1.4357105,103.7855193,catering.fast_food,null,Texas Chicken,"Texas Chicken, Woodlands Square, Singapore 737737, Singapore",null,null,null,2025-04-12 16:27:13.799157,2025-04-12 16:27:13.799157,RESTAURANT
4955,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,NORTH REGION,1.4045056,103.7904911,catering.fast_food,null,肯德基,"KFC, Entrance Plaza, Singapore 729826, Singapore",null,null,null,2025-04-12 16:27:13.833026,2025-04-12 16:27:13.833026,RESTAURANT
4956,WOODLANDS EAST,WOODLANDS,NORTH REGION,1.4458327,103.7979862,catering.fast_food,null,McDonald's,"McDonald's, 768 Woodlands Avenue 6, Singapore 730768, Singapore",null,null,null,2025-04-12 16:27:13.867843,2025-04-12 16:27:13.867843,RESTAURANT
4957,WOODLANDS EAST,WOODLANDS,NORTH REGION,1.4402485,103.8011513,catering.fast_food,null,McDonald's,"McDonald's, 678A Covered Walkway, Singapore 738344, Singapore",null,null,null,2025-04-12 16:27:13.913523,2025-04-12 16:27:13.913523,RESTAURANT
4958,WOODLANDS EAST,WOODLANDS,NORTH REGION,1.4401399,103.8011875,catering.fast_food,null,KFC,"KFC, 678A Covered Walkway, Singapore 738344, Singapore",null,null,null,2025-04-12 16:27:13.96596,2025-04-12 16:27:13.96596,RESTAURANT
4962,WOODLANDS REGIONAL CENTRE,WOODLANDS,NORTH REGION,1.4352192,103.7871007,catering.fast_food,null,McDonald's,"McDonald's, 900 South Woodlands Drive, Singapore 730900, Singapore",null,null,null,2025-04-12 16:27:14.142199,2025-04-12 16:27:14.142199,RESTAURANT
4963,WOODGROVE,WOODLANDS,NORTH REGION,1.4293649,103.775234,catering.fast_food,null,Burger King,"Burger King, 1 Woodlands Street 31, Singapore 738581, Singapore",null,null,null,2025-04-12 16:27:14.19382,2025-04-12 16:27:14.19382,RESTAURANT
4964,YISHUN CENTRAL,YISHUN,NORTH REGION,1.4300228,103.8356696,catering.fast_food,null,Long John Silvers,"Long John Silvers, 930 Yishun Avenue 2, Singapore 769098, Singapore",null,null,null,2025-04-12 16:27:14.241773,2025-04-12 16:27:14.241773,RESTAURANT
4965,JELEBU,BUKIT PANJANG,WEST REGION,1.3802125,103.7640618,catering.fast_food,null,KFC,"KFC, 1 Jelebu Road, Singapore 677743, Singapore",null,null,null,2025-04-12 16:27:14.292972,2025-04-12 16:27:14.292972,RESTAURANT
4966,JELEBU,BUKIT PANJANG,WEST REGION,1.3793488,103.7644526,catering.fast_food,null,McDonald's,"McDonald's, 1 Jelebu Road, Singapore 677743, Singapore",null,null,null,2025-04-12 16:27:14.337131,2025-04-12 16:27:14.337131,RESTAURANT
4967,SEMBAWANG SPRINGS,SEMBAWANG,NORTH REGION,1.4417073,103.8245982,catering.fast_food,null,Burger King,"Burger King, 604 Sembawang Road, Singapore 758459, Singapore",null,null,null,2025-04-12 16:27:14.412454,2025-04-12 16:27:14.412454,RESTAURANT
